# HUNTSVILLE - 5mph winds (USE THIS SIM) (Up to date)
# 695 data points written for 1 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (23 m/s):  "Drogue (same as A&drew)"
#   Recovery device deployment at high speed (37.5 m/s):  "Iris Ultra Parachute [Cd 2.2 (25.0 oz) 139.5 in^3]"
#
# Longitudinal moment of inertia (kg·m²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
10.423
10.423
10.423
10.421
10.419
10.417
10.412
# Event LIFTOFF occurred at t=0.065 seconds
10.407
10.402
10.398
10.393
10.388
10.383
10.379
10.374
10.369
10.364
10.359
10.355
10.35
10.347
10.344
10.338
10.333
10.328
10.323
10.317
10.312
10.307
10.302
10.296
10.291
10.286
10.281
10.275
10.27
10.265
10.26
# Event LAUNCHROD occurred at t=0.368 seconds
10.254
10.246
10.234
10.216
10.202
10.181
10.153
10.126
10.098
10.07
10.042
10.034
10.02
10
9.972
9.943
9.914
9.886
9.858
9.829
9.8
9.771
9.742
9.712
9.683
9.68
9.675
9.669
9.659
9.645
9.623
9.595
9.566
9.537
9.508
9.483
9.456
9.428
9.401
9.374
9.346
9.319
9.315
9.311
9.304
9.294
9.279
9.256
9.23
9.205
9.179
9.154
9.128
9.102
9.083
9.059
9.035
9.01
8.986
8.974
8.958
8.94
8.927
8.913
8.899
8.894
8.891
8.89
# Event BURNOUT occurred at t=3.059 seconds
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
8.89
